Record ID,Manufacturer,Manufacturer Part Number,Provider,Status,Message,Knowledge Base Paths,PDCPartProfile Path
PMR-000169,ADI / Linear,LTC3118IUFD#PBF,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\ADI_Linear__LTC3118IUFD_PBF.json,output\provider_profiles\MOUSER__ADI_Linear__LTC3118IUFD_PBF.json
PMR-000170,TI,TLV62569DBVR,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\TI__TLV62569DBVR.json,output\provider_profiles\DIGIKEY__TI__TLV62569DBVR.json
PMR-000170,TI,TLV62569DBVR,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\TEXAS_INSTRUMENTS__TLV62569DBVR.json | Knowledge_Base\Current\TME\Product_Data\TEXAS_INSTRUMENTS__TLV62569DBVR.json | Knowledge_Base\Current\TME\Product_Parameters\TEXAS_INSTRUMENTS__TLV62569DBVR.json,output\provider_profiles\TME__TI__TLV62569DBVR.json
PMR-000170,TI,TLV62569DBVR,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\TI__TLV62569DBVR.json,output\provider_profiles\MOUSER__TI__TLV62569DBVR.json
PMR-000171,TI,TPS63802DLAR,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\TI__TPS63802DLAR.json,output\provider_profiles\DIGIKEY__TI__TPS63802DLAR.json
PMR-000171,TI,TPS63802DLAR,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\TI__TPS63802DLAR.json,
PMR-000171,TI,TPS63802DLAR,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\TI__TPS63802DLAR.json,output\provider_profiles\MOUSER__TI__TPS63802DLAR.json
PMR-000172,Microchip Technology,MCP1711T-25I/OT,DigiKey,Already Cached,,Knowledge_Base\Current\DigiKey\Product_Details\Microchip_Technology__MCP1711T-25I_OT.json,output\provider_profiles\DIGIKEY__Microchip_Technology__MCP1711T-25I_OT.json
PMR-000172,Microchip Technology,MCP1711T-25I/OT,TME,Already Cached,,Knowledge_Base\Current\TME\Product_Search\Microchip_Technology__MCP1711T-25I_OT.json | Knowledge_Base\Current\TME\Product_Data\Microchip_Technology__MCP1711T-25I_OT.json | Knowledge_Base\Current\TME\Product_Parameters\Microchip_Technology__MCP1711T-25I_OT.json,output\provider_profiles\TME__Microchip_Technology__MCP1711T-25I_OT.json
PMR-000172,Microchip Technology,MCP1711T-25I/OT,Mouser,Already Cached,,Knowledge_Base\Current\Mouser\Part_Number_Search\Microchip_Technology__MCP1711T-25I_OT.json,output\provider_profiles\MOUSER__Microchip_Technology__MCP1711T-25I_OT.json
PMR-000173,Diodes Incorporated,AP62250Z6-7,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Diodes_Incorporated__AP62250Z6-7.json,output\provider_profiles\DIGIKEY__Diodes_Incorporated__AP62250Z6-7.json
PMR-000173,Diodes Incorporated,AP62250Z6-7,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\DIODES_INCORPORATED__AP62250Z6-7.json | Knowledge_Base\Current\TME\Product_Data\DIODES_INCORPORATED__AP62250Z6-7.json | Knowledge_Base\Current\TME\Product_Parameters\DIODES_INCORPORATED__AP62250Z6-7.json,output\provider_profiles\TME__Diodes_Incorporated__AP62250Z6-7.json
PMR-000173,Diodes Incorporated,AP62250Z6-7,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Diodes_Incorporated__AP62250Z6-7.json,output\provider_profiles\MOUSER__Diodes_Incorporated__AP62250Z6-7.json
PMR-000174,Diodes Incorporated,AP62250WU-7,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Diodes_Incorporated__AP62250WU-7.json,output\provider_profiles\DIGIKEY__Diodes_Incorporated__AP62250WU-7.json
PMR-000174,Diodes Incorporated,AP62250WU-7,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\DIODES_INCORPORATED__AP62250WU-7.json | Knowledge_Base\Current\TME\Product_Data\DIODES_INCORPORATED__AP62250WU-7.json | Knowledge_Base\Current\TME\Product_Parameters\DIODES_INCORPORATED__AP62250WU-7.json,output\provider_profiles\TME__Diodes_Incorporated__AP62250WU-7.json
PMR-000174,Diodes Incorporated,AP62250WU-7,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Diodes_Incorporated__AP62250WU-7.json,output\provider_profiles\MOUSER__Diodes_Incorporated__AP62250WU-7.json
PMR-000175,EVVO,AMS1117-3.3,DigiKey,Failed,"RuntimeError: DigiKey 404: 
            {
                ""type"": ""https://tools.ietf.org/html/rfc7231#section-6.5.4"",
                ""title"": ""Not Found"",
                ""status"": 404,
                ""detail"": ""Duplicate Products found for ams1117-3.3. Please narrow your search or provide manufacturerId"",
                ""instance"": """",
                ""correlationId"": ""69c4bea2-04b2-4b0b-cc53-efcc212e36bf"",
                ""errors"": []
            }
        ",,
PMR-000175,EVVO,AMS1117-3.3,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\EVVO__AMS1117-3.3.json,
PMR-000175,EVVO,AMS1117-3.3,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\EVVO__AMS1117-3.3.json,output\provider_profiles\MOUSER__EVVO__AMS1117-3.3.json
PMR-000176,TI,TLV75733PDBVR,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\TI__TLV75733PDBVR.json,output\provider_profiles\DIGIKEY__TI__TLV75733PDBVR.json
PMR-000176,TI,TLV75733PDBVR,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\TEXAS_INSTRUMENTS__TLV75733PDBVR.json | Knowledge_Base\Current\TME\Product_Data\TEXAS_INSTRUMENTS__TLV75733PDBVR.json | Knowledge_Base\Current\TME\Product_Parameters\TEXAS_INSTRUMENTS__TLV75733PDBVR.json,output\provider_profiles\TME__TI__TLV75733PDBVR.json
PMR-000176,TI,TLV75733PDBVR,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\TI__TLV75733PDBVR.json,output\provider_profiles\MOUSER__TI__TLV75733PDBVR.json
PMR-000177,TI,LM27762DSST,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\TI__LM27762DSST.json,output\provider_profiles\DIGIKEY__TI__LM27762DSST.json
PMR-000177,TI,LM27762DSST,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\TI__LM27762DSST.json,
PMR-000177,TI,LM27762DSST,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\TI__LM27762DSST.json,output\provider_profiles\MOUSER__TI__LM27762DSST.json
PMR-000178,Littelfuse Inc.,CPC1998J,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Littelfuse_Inc__CPC1998J.json,output\provider_profiles\DIGIKEY__Littelfuse_Inc.__CPC1998J.json
PMR-000178,Littelfuse Inc.,CPC1998J,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\IXYS__CPC1998J.json | Knowledge_Base\Current\TME\Product_Data\IXYS__CPC1998J.json | Knowledge_Base\Current\TME\Product_Parameters\IXYS__CPC1998J.json,output\provider_profiles\TME__Littelfuse_Inc.__CPC1998J.json
PMR-000178,Littelfuse Inc.,CPC1998J,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Littelfuse_Inc__CPC1998J.json,output\provider_profiles\MOUSER__Littelfuse_Inc.__CPC1998J.json
PMR-000179,YAGEO,RC0402JR-070RL,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\YAGEO__RC0402JR-070RL.json,output\provider_profiles\DIGIKEY__YAGEO__RC0402JR-070RL.json
PMR-000179,YAGEO,RC0402JR-070RL,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\YAGEO__RC0402JR-070RL.json | Knowledge_Base\Current\TME\Product_Data\YAGEO__RC0402JR-070RL.json | Knowledge_Base\Current\TME\Product_Parameters\YAGEO__RC0402JR-070RL.json,output\provider_profiles\TME__YAGEO__RC0402JR-070RL.json
PMR-000179,YAGEO,RC0402JR-070RL,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\YAGEO__RC0402JR-070RL.json,output\provider_profiles\MOUSER__YAGEO__RC0402JR-070RL.json
PMR-000180,YAGEO,RC0603FR-070RL,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\YAGEO__RC0603FR-070RL.json,output\provider_profiles\DIGIKEY__YAGEO__RC0603FR-070RL.json
PMR-000180,YAGEO,RC0603FR-070RL,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\YAGEO__RC0603FR-070RL.json | Knowledge_Base\Current\TME\Product_Data\YAGEO__RC0603FR-070RL.json | Knowledge_Base\Current\TME\Product_Parameters\YAGEO__RC0603FR-070RL.json,output\provider_profiles\TME__YAGEO__RC0603FR-070RL.json
PMR-000180,YAGEO,RC0603FR-070RL,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\YAGEO__RC0603FR-070RL.json,output\provider_profiles\MOUSER__YAGEO__RC0603FR-070RL.json
PMR-000181,Walsin Technology Corporation,WF25P10R0FTL,DigiKey,Failed,"RuntimeError: DigiKey 404: 
            {
                ""type"": ""https://tools.ietf.org/html/rfc7231#section-6.5.4"",
                ""title"": ""Not Found"",
                ""status"": 404,
                ""detail"": ""Requested Product wf25p10r0ftl Not Found"",
                ""instance"": """",
                ""correlationId"": ""b063879f-b922-45db-a104-0d5372f21677"",
                ""errors"": []
            }
        ",,
PMR-000181,Walsin Technology Corporation,WF25P10R0FTL,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\WALSIN__WF25P10R0FTL.json | Knowledge_Base\Current\TME\Product_Data\WALSIN__WF25P10R0FTL.json | Knowledge_Base\Current\TME\Product_Parameters\WALSIN__WF25P10R0FTL.json,output\provider_profiles\TME__Walsin_Technology_Corporation__WF25P10R0FTL.json
PMR-000181,Walsin Technology Corporation,WF25P10R0FTL,Mouser,Not Found,Mouser returned no parts,Knowledge_Base\Current\Mouser\Part_Number_Search\Walsin_Technology_Corporation__WF25P10R0FTL.json,
PMR-000182,YAGEO,RC0402FR-0722RL,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\YAGEO__RC0402FR-0722RL.json,output\provider_profiles\DIGIKEY__YAGEO__RC0402FR-0722RL.json
PMR-000182,YAGEO,RC0402FR-0722RL,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\YAGEO__RC0402FR-0722RL.json | Knowledge_Base\Current\TME\Product_Data\YAGEO__RC0402FR-0722RL.json | Knowledge_Base\Current\TME\Product_Parameters\YAGEO__RC0402FR-0722RL.json,output\provider_profiles\TME__YAGEO__RC0402FR-0722RL.json
PMR-000182,YAGEO,RC0402FR-0722RL,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\YAGEO__RC0402FR-0722RL.json,output\provider_profiles\MOUSER__YAGEO__RC0402FR-0722RL.json
PMR-000183,Yageo,RC0603FR-0722RL,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Yageo__RC0603FR-0722RL.json,output\provider_profiles\DIGIKEY__Yageo__RC0603FR-0722RL.json
PMR-000183,Yageo,RC0603FR-0722RL,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\YAGEO__RC0603FR-0722RL.json | Knowledge_Base\Current\TME\Product_Data\YAGEO__RC0603FR-0722RL.json | Knowledge_Base\Current\TME\Product_Parameters\YAGEO__RC0603FR-0722RL.json,output\provider_profiles\TME__Yageo__RC0603FR-0722RL.json
PMR-000183,Yageo,RC0603FR-0722RL,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Yageo__RC0603FR-0722RL.json,output\provider_profiles\MOUSER__Yageo__RC0603FR-0722RL.json
PMR-000184,YAGEO,RC2512FK-0739RL,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\YAGEO__RC2512FK-0739RL.json,output\provider_profiles\DIGIKEY__YAGEO__RC2512FK-0739RL.json
PMR-000184,YAGEO,RC2512FK-0739RL,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\YAGEO__RC2512FK-0739RL.json,
PMR-000184,YAGEO,RC2512FK-0739RL,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\YAGEO__RC2512FK-0739RL.json,output\provider_profiles\MOUSER__YAGEO__RC2512FK-0739RL.json
PMR-000185,YAGEO,RC0603FR-0775RL,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\YAGEO__RC0603FR-0775RL.json,output\provider_profiles\DIGIKEY__YAGEO__RC0603FR-0775RL.json
PMR-000185,YAGEO,RC0603FR-0775RL,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\YAGEO__RC0603FR-0775RL.json | Knowledge_Base\Current\TME\Product_Data\YAGEO__RC0603FR-0775RL.json | Knowledge_Base\Current\TME\Product_Parameters\YAGEO__RC0603FR-0775RL.json,output\provider_profiles\TME__YAGEO__RC0603FR-0775RL.json
PMR-000185,YAGEO,RC0603FR-0775RL,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\YAGEO__RC0603FR-0775RL.json,output\provider_profiles\MOUSER__YAGEO__RC0603FR-0775RL.json
PMR-000186,YAGEO,RC0603FR-07100RL,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\YAGEO__RC0603FR-07100RL.json,output\provider_profiles\DIGIKEY__YAGEO__RC0603FR-07100RL.json
PMR-000186,YAGEO,RC0603FR-07100RL,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\YAGEO__RC0603FR-07100RL.json | Knowledge_Base\Current\TME\Product_Data\YAGEO__RC0603FR-07100RL.json | Knowledge_Base\Current\TME\Product_Parameters\YAGEO__RC0603FR-07100RL.json,output\provider_profiles\TME__YAGEO__RC0603FR-07100RL.json
PMR-000186,YAGEO,RC0603FR-07100RL,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\YAGEO__RC0603FR-07100RL.json,output\provider_profiles\MOUSER__YAGEO__RC0603FR-07100RL.json
PMR-000187,YAGEO,RC0603FR-07200RL,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\YAGEO__RC0603FR-07200RL.json,output\provider_profiles\DIGIKEY__YAGEO__RC0603FR-07200RL.json
PMR-000187,YAGEO,RC0603FR-07200RL,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\YAGEO__RC0603FR-07200RL.json | Knowledge_Base\Current\TME\Product_Data\YAGEO__RC0603FR-07200RL.json | Knowledge_Base\Current\TME\Product_Parameters\YAGEO__RC0603FR-07200RL.json,output\provider_profiles\TME__YAGEO__RC0603FR-07200RL.json
PMR-000187,YAGEO,RC0603FR-07200RL,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\YAGEO__RC0603FR-07200RL.json,output\provider_profiles\MOUSER__YAGEO__RC0603FR-07200RL.json
PMR-000188,YAGEO,RT0603FRE07232RL,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\YAGEO__RT0603FRE07232RL.json,output\provider_profiles\DIGIKEY__YAGEO__RT0603FRE07232RL.json
PMR-000188,YAGEO,RT0603FRE07232RL,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\YAGEO__RT0603FRE07232RL.json,
PMR-000188,YAGEO,RT0603FRE07232RL,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\YAGEO__RT0603FRE07232RL.json,output\provider_profiles\MOUSER__YAGEO__RT0603FRE07232RL.json
PMR-000189,YAGEO,RC0603FR-07330RL,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\YAGEO__RC0603FR-07330RL.json,output\provider_profiles\DIGIKEY__YAGEO__RC0603FR-07330RL.json
PMR-000189,YAGEO,RC0603FR-07330RL,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\YAGEO__RC0603FR-07330RL.json | Knowledge_Base\Current\TME\Product_Data\YAGEO__RC0603FR-07330RL.json | Knowledge_Base\Current\TME\Product_Parameters\YAGEO__RC0603FR-07330RL.json,output\provider_profiles\TME__YAGEO__RC0603FR-07330RL.json
PMR-000189,YAGEO,RC0603FR-07330RL,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\YAGEO__RC0603FR-07330RL.json,output\provider_profiles\MOUSER__YAGEO__RC0603FR-07330RL.json
PMR-000190,YAGEO,RT0603FRE07332RL,DigiKey,Already Cached,,Knowledge_Base\Current\DigiKey\Product_Details\YAGEO__RT0603FRE07332RL.json,output\provider_profiles\DIGIKEY__YAGEO__RT0603FRE07332RL.json
PMR-000190,YAGEO,RT0603FRE07332RL,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\YAGEO__RT0603FRE07332RL.json,
PMR-000190,YAGEO,RT0603FRE07332RL,Mouser,Already Cached,,Knowledge_Base\Current\Mouser\Part_Number_Search\YAGEO__RT0603FRE07332RL.json,output\provider_profiles\MOUSER__YAGEO__RT0603FRE07332RL.json
PMR-000191,Vishay Dale Thin Film,PAT0603E4000BST1,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Vishay_Dale_Thin_Film__PAT0603E4000BST1.json,output\provider_profiles\DIGIKEY__Vishay_Dale_Thin_Film__PAT0603E4000BST1.json
PMR-000191,Vishay Dale Thin Film,PAT0603E4000BST1,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\VISHAY__PAT0603E4000BST1.json | Knowledge_Base\Current\TME\Product_Data\VISHAY__PAT0603E4000BST1.json | Knowledge_Base\Current\TME\Product_Parameters\VISHAY__PAT0603E4000BST1.json,output\provider_profiles\TME__Vishay_Dale_Thin_Film__PAT0603E4000BST1.json
PMR-000191,Vishay Dale Thin Film,PAT0603E4000BST1,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Vishay_Dale_Thin_Film__PAT0603E4000BST1.json,output\provider_profiles\MOUSER__Vishay_Dale_Thin_Film__PAT0603E4000BST1.json
PMR-000192,YAGEO,RC0603FR-07470RL,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\YAGEO__RC0603FR-07470RL.json,output\provider_profiles\DIGIKEY__YAGEO__RC0603FR-07470RL.json
PMR-000192,YAGEO,RC0603FR-07470RL,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\YAGEO__RC0603FR-07470RL.json | Knowledge_Base\Current\TME\Product_Data\YAGEO__RC0603FR-07470RL.json | Knowledge_Base\Current\TME\Product_Parameters\YAGEO__RC0603FR-07470RL.json,output\provider_profiles\TME__YAGEO__RC0603FR-07470RL.json
PMR-000192,YAGEO,RC0603FR-07470RL,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\YAGEO__RC0603FR-07470RL.json,output\provider_profiles\MOUSER__YAGEO__RC0603FR-07470RL.json
PMR-000193,Koa Speer,RK73H1ETTP1001F,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Koa_Speer__RK73H1ETTP1001F.json,output\provider_profiles\DIGIKEY__Koa_Speer__RK73H1ETTP1001F.json
PMR-000193,Koa Speer,RK73H1ETTP1001F,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\KOA__RK73H1ETTP1001F.json | Knowledge_Base\Current\TME\Product_Data\KOA__RK73H1ETTP1001F.json | Knowledge_Base\Current\TME\Product_Parameters\KOA__RK73H1ETTP1001F.json,output\provider_profiles\TME__Koa_Speer__RK73H1ETTP1001F.json
PMR-000193,Koa Speer,RK73H1ETTP1001F,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Koa_Speer__RK73H1ETTP1001F.json,output\provider_profiles\MOUSER__Koa_Speer__RK73H1ETTP1001F.json
PMR-000194,YAGEO,RC0603FR-071KL,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\YAGEO__RC0603FR-071KL.json,output\provider_profiles\DIGIKEY__YAGEO__RC0603FR-071KL.json
PMR-000194,YAGEO,RC0603FR-071KL,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\YAGEO__RC0603FR-071KL.json | Knowledge_Base\Current\TME\Product_Data\YAGEO__RC0603FR-071KL.json | Knowledge_Base\Current\TME\Product_Parameters\YAGEO__RC0603FR-071KL.json,output\provider_profiles\TME__YAGEO__RC0603FR-071KL.json
PMR-000194,YAGEO,RC0603FR-071KL,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\YAGEO__RC0603FR-071KL.json,output\provider_profiles\MOUSER__YAGEO__RC0603FR-071KL.json
PMR-000195,Stackpole Electronics Inc,RMCF0603FT1K50,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Stackpole_Electronics_Inc__RMCF0603FT1K50.json,output\provider_profiles\DIGIKEY__Stackpole_Electronics_Inc__RMCF0603FT1K50.json
PMR-000195,Stackpole Electronics Inc,RMCF0603FT1K50,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\Stackpole_Electronics_Inc__RMCF0603FT1K50.json,
PMR-000195,Stackpole Electronics Inc,RMCF0603FT1K50,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Stackpole_Electronics_Inc__RMCF0603FT1K50.json,output\provider_profiles\MOUSER__Stackpole_Electronics_Inc__RMCF0603FT1K50.json
PMR-000196,YAGEO,RC0603FR-072KL,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\YAGEO__RC0603FR-072KL.json,output\provider_profiles\DIGIKEY__YAGEO__RC0603FR-072KL.json
PMR-000196,YAGEO,RC0603FR-072KL,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\YAGEO__RC0603FR-072KL.json | Knowledge_Base\Current\TME\Product_Data\YAGEO__RC0603FR-072KL.json | Knowledge_Base\Current\TME\Product_Parameters\YAGEO__RC0603FR-072KL.json,output\provider_profiles\TME__YAGEO__RC0603FR-072KL.json
PMR-000196,YAGEO,RC0603FR-072KL,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\YAGEO__RC0603FR-072KL.json,output\provider_profiles\MOUSER__YAGEO__RC0603FR-072KL.json
PMR-000197,YAGEO,RC0603FR-072K2L,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\YAGEO__RC0603FR-072K2L.json,output\provider_profiles\DIGIKEY__YAGEO__RC0603FR-072K2L.json
PMR-000197,YAGEO,RC0603FR-072K2L,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\YAGEO__RC0603FR-072K2L.json | Knowledge_Base\Current\TME\Product_Data\YAGEO__RC0603FR-072K2L.json | Knowledge_Base\Current\TME\Product_Parameters\YAGEO__RC0603FR-072K2L.json,output\provider_profiles\TME__YAGEO__RC0603FR-072K2L.json
PMR-000197,YAGEO,RC0603FR-072K2L,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\YAGEO__RC0603FR-072K2L.json,output\provider_profiles\MOUSER__YAGEO__RC0603FR-072K2L.json
PMR-000198,YAGEO,RC0603FR-072K4L,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\YAGEO__RC0603FR-072K4L.json,output\provider_profiles\DIGIKEY__YAGEO__RC0603FR-072K4L.json
PMR-000198,YAGEO,RC0603FR-072K4L,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\YAGEO__RC0603FR-072K4L.json | Knowledge_Base\Current\TME\Product_Data\YAGEO__RC0603FR-072K4L.json | Knowledge_Base\Current\TME\Product_Parameters\YAGEO__RC0603FR-072K4L.json,output\provider_profiles\TME__YAGEO__RC0603FR-072K4L.json
PMR-000198,YAGEO,RC0603FR-072K4L,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\YAGEO__RC0603FR-072K4L.json,output\provider_profiles\MOUSER__YAGEO__RC0603FR-072K4L.json
PMR-000199,YAGEO,RC0603FR-073K3L,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\YAGEO__RC0603FR-073K3L.json,output\provider_profiles\DIGIKEY__YAGEO__RC0603FR-073K3L.json
PMR-000199,YAGEO,RC0603FR-073K3L,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\YAGEO__RC0603FR-073K3L.json | Knowledge_Base\Current\TME\Product_Data\YAGEO__RC0603FR-073K3L.json | Knowledge_Base\Current\TME\Product_Parameters\YAGEO__RC0603FR-073K3L.json,output\provider_profiles\TME__YAGEO__RC0603FR-073K3L.json
